type,geometry.type,geometry.coordinates,properties.id_station,properties.denominazione,properties.rete,properties.interesse_rete,properties.tipologia_di_stazione,properties.tipologia_di_area,properties.comune,properties.provincia,properties.paese,properties.paese_esteso,properties.inquinante_misurato,properties.valore_inquinante_misurato,properties.limite,properties.superamenti,properties.unita_misura,properties.indice_qualita,properties.data_di_misurazione,properties.responsabile_dato,properties.punto_di_contatto,properties.sorgente,properties.version,properties.marker-color,properties.name
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,O3,98.0,180.0,0,µg/m³,54.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,PM10,11.0,50.0,8,µg/m³,22.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,PM2.5,7.0,25.0,10,µg/m³,28.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Maglie
Feature,Point,"[18.294098, 40.123634]",49,Maglie,RRQA,PUBBLICO,Traffico,Suburbana,Maglie,Lecce,IT,Italy,SO2,1.0,350.0,0,µg/m³,0.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Maglie
Feature,Point,"[18.120834, 40.41194]",95,Surbo - Croce ,RRQA,PUBBLICO,Industriale,Rurale,Surbo,Lecce,IT,Italy,NO2,27.0,200.0,0,µg/m³,14.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Surbo - Croce 
Feature,Point,"[18.120834, 40.41194]",95,Surbo - Croce ,RRQA,PUBBLICO,Industriale,Rurale,Surbo,Lecce,IT,Italy,PM10,10.0,50.0,5,µg/m³,20.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Surbo - Croce 
Feature,Point,"[18.120834, 40.41194]",95,Surbo - Croce ,RRQA,PUBBLICO,Industriale,Rurale,Surbo,Lecce,IT,Italy,SO2,5.6,350.0,0,µg/m³,2.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Surbo - Croce 
Feature,Point,"[17.42388, 40.537777]",41,Grottaglie,RRQA,PUBBLICO,Fondo,Suburbana,Grottaglie,Taranto,IT,Italy,NO2,16.0,200.0,0,µg/m³,8.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Grottaglie
Feature,Point,"[17.42388, 40.537777]",41,Grottaglie,RRQA,PUBBLICO,Fondo,Suburbana,Grottaglie,Taranto,IT,Italy,O3,84.0,180.0,0,µg/m³,47.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Grottaglie
Feature,Point,"[17.42388, 40.537777]",41,Grottaglie,RRQA,PUBBLICO,Fondo,Suburbana,Grottaglie,Taranto,IT,Italy,PM10,12.0,50.0,7,µg/m³,24.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Grottaglie
Feature,Point,"[17.33194, 40.700825]",42,Martina Franca,RRQA,PUBBLICO,Traffico,Urbana,Martina Franca,Taranto,IT,Italy,C6H6,0.3,5.0,0,µg/m³,6.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Martina Franca
Feature,Point,"[17.33194, 40.700825]",42,Martina Franca,RRQA,PUBBLICO,Traffico,Urbana,Martina Franca,Taranto,IT,Italy,NO2,50.0,200.0,0,µg/m³,25.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Martina Franca
Feature,Point,"[17.33194, 40.700825]",42,Martina Franca,RRQA,PUBBLICO,Traffico,Urbana,Martina Franca,Taranto,IT,Italy,PM10,16.0,50.0,4,µg/m³,32.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Martina Franca
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,C6H6,3.5,5.0,0,µg/m³,70.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffff00,Massafra
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,NO2,22.0,200.0,0,µg/m³,11.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Massafra
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,PM10,14.0,50.0,6,µg/m³,28.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Massafra
Feature,Point,"[17.11669, 40.59376]",75,Massafra,RRQA,PUBBLICO,Industriale,Urbana,Massafra,Taranto,IT,Italy,SO2,4.0,350.0,0,µg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Massafra
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,CO,0.5,10.0,0,mg/m³,5.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,H2S,1.0,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,IPA,1.0,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,NO2,8.0,200.0,0,µg/m³,4.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,PM10,12.0,50.0,8,µg/m³,24.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Statte - Sorgenti
Feature,Point,"[17.203325, 40.5625]",18,Statte - Sorgenti,RRQA,PUBBLICO,industriale,suburbana,Statte,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Statte - Sorgenti
Feature,Point,"[17.17361, 40.52611]",40,Statte - Wind,RRQA,PUBBLICO,Industriale,Rurale,Statte,Taranto,IT,Italy,NO2,35.0,200.0,0,µg/m³,18.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Statte - Wind
Feature,Point,"[17.17361, 40.52611]",40,Statte - Wind,RRQA,PUBBLICO,Industriale,Rurale,Statte,Taranto,IT,Italy,PM10,18.0,50.0,6,µg/m³,36.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Statte - Wind
Feature,Point,"[17.17361, 40.52611]",40,Statte - Wind,RRQA,PUBBLICO,Industriale,Rurale,Statte,Taranto,IT,Italy,SO2,2.1,350.0,0,µg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Statte - Wind
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,C6H6,0.4,5.0,0,µg/m³,8.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,0.3,10.0,0,mg/m³,3.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,5.0,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,34.0,200.0,0,µg/m³,17.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,15.0,50.0,7,µg/m³,30.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM2.5,7.0,25.0,4,µg/m³,28.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Alto Adige
Feature,Point,"[17.263601, 40.460552]",22,Taranto - Alto Adige,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Alto Adige
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,0.8,10.0,0,mg/m³,8.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,H2S,2.0,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,21.0,200.0,0,µg/m³,11.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,,50.0,6,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Archimede
Feature,Point,"[17.233047, 40.494442]",19,Taranto - Archimede,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,2.6,350.0,0,µg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Archimede
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,C6H6,0.3,5.0,0,µg/m³,6.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,CO,0.1,10.0,0,mg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,H2S,1.0,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,IPA,3.0,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,NO2,15.0,200.0,0,µg/m³,8.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,PM10,13.0,50.0,4,µg/m³,26.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,PM2.5,6.0,25.0,1,µg/m³,24.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - CISI
Feature,Point,"[17.253416, 40.520935]",37,Taranto - CISI,RRQA,PUBBLICO,Industriale,Rurale,Taranto,Taranto,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - CISI
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,C6H6,1.2,5.0,19,µg/m³,24.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,0.3,10.0,0,mg/m³,3.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,4.0,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,28.0,200.0,0,µg/m³,14.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,18.0,50.0,7,µg/m³,36.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM2.5,7.0,25.0,2,µg/m³,28.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Machiavelli
Feature,Point,"[17.225822, 40.48861]",20,Taranto - Machiavelli,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,4.1,350.0,0,µg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Machiavelli
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,CO,0.4,10.0,0,mg/m³,4.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,1.0,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,17.0,200.0,0,µg/m³,9.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,O3,85.0,180.0,0,µg/m³,47.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,19.0,50.0,5,µg/m³,38.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Taranto - San Vito
Feature,Point,"[17.225271, 40.42333]",21,Taranto - San Vito,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,4.6,350.0,0,µg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - San Vito
Feature,Point,"[17.283878, 40.41194]",38,Taranto - Talsano,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,IPA,2.0,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Taranto - Talsano
Feature,Point,"[17.283878, 40.41194]",38,Taranto - Talsano,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,NO2,10.0,200.0,0,µg/m³,5.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Talsano
Feature,Point,"[17.283878, 40.41194]",38,Taranto - Talsano,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,O3,111.0,180.0,0,µg/m³,62.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#9acc00,Taranto - Talsano
Feature,Point,"[17.283878, 40.41194]",38,Taranto - Talsano,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,PM10,13.0,50.0,6,µg/m³,26.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Talsano
Feature,Point,"[17.283878, 40.41194]",38,Taranto - Talsano,RRQA,PUBBLICO,,,Taranto,Taranto,IT,Italy,SO2,5.1,350.0,0,µg/m³,1.0,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#00ffff,Taranto - Talsano
